,index,Unnamed: 0,Destination_link,Review,Sentiment Score
1384,1384,1384,185260,Thank you so much for taking care of my arrangements and all the services you have provided which was far better than my other companies Amazing India Tours is best travel advisor of India,5
1385,1385,1385,185260,Best tour of India for budget people we are impressed with all services of company,5
1386,1386,1386,185260,"14 day tour Golden Triangle and Rajasthan
Amazing India Tours allowed customization to our needs and everything was perfect as planned by Garima,our very competent consultant. All the guides were great. Our driver, Mr. Deepak throughout the tour was...

            Show more",5
1387,1387,1387,126455,"We travelled to North India in Jan 2020 with Mta Destinations and had an amazing experience . The tour was very well organised , guides were well informed and the accommodations were perfect.
We enjoyed the whole tour and especially the Wagah border...

            Show more",5
1388,1388,1388,126455,"Me and my wife travelled to North India with Mta destinations in Jan 2020 and had a great time.The tour was very well organised, all the guides were well informed and the accommodations were comfortable.
We enjoyed the whole tour but especially we...

            Show more",5
1389,1389,1389,126455,Excellent incredible,5
1390,1390,1390,126455,Nice trip. I recommend it. Thanks to Manish for everything!!!,5
1391,1391,1391,190762,"We had an amazing experience during our tour organised by Amazing India Tours. Everything went well and smooth since the day I first contacted the Company till the end of the tour. All members of the staffs were very helpful during the booking and...

            Show more",5
1392,1392,1392,190762,Just Fantastic tour of India. Our 10 days tour was well planned. No stress at all. The hotels provided was suitable for my family and our driver was great. Would highly recommend Amazing India Tours,5
1393,1393,1393,190762,"We had the most memorable experience, due to our professional guides, who were informative and made sure our holiday was first class.

Thank you for wonderful services for India Tour",5
1394,1394,1394,190762,Tour well timed and we saw everything on the itinerary that was on! if you are really looking for professional tour guides and hotels then choose to travel with this company,5
1395,1395,1395,190762,Tour very interesting transportation very good Everything we need or we desired we have Perfect Organization and we are highly impressed with their local guides who made journey,5
1396,1396,1396,190762,"We did the Golden Triangle tour with Udaipur but had it modified for us as it was part of our three weeks in India, The arrangement that Amazing India Tours did for us could not be faulted. having used Amazing India Tours previously we had no concerns...

            Show more",3
1397,1397,1397,190762,"I came on this tour alone on based on my friend recommendation for Amazing India Tours as company took great care of my friend Lisa.

What a perfect way to cover Rajasthan tour and hotels has been absolutely wonderful as I choosen 5 Star hotels which...

            Show more",5
1398,1398,1398,190762,"We have seen many itineraries before booking the tour and compare the quality of hotels, driver and even the guides which are are going to be main elements of the tour as every traveller has right for the same.

Regards
Dona",4
1399,1399,1399,190762,"What a beautiful places, temples, monuments of India but very crowded with alot of people I think India is one of the best destination for people so they liked to travel during the season.

We had a great fun with our driver and local guide they are...

            Show more",4
1400,1400,1400,190762,"We were recommended to this company by friend Jony in Colombia who is close friend of Garima.

She planned this tour keeping all the preference of ours and loved the itinerary.

All was truly amazing with Amazing India Tours.

Thank you Jony and...

            Show more",5
1401,1401,1401,81378,"Generally, well organized trip. The main office's admin & support was superb, but as  the trip itself was managed by local staffs, sometimes quality of service varied. 

Once I wasn't able to find my guide at Taj - I tried to make a call, but couldn't...

            Show more",3
1402,1402,1402,81378,"Awesome trip, awesome team at Gets holidays.I loved visiting India specially Tajmahal. It’s really very beautiful. My holiday was beyond amazing. A special thanks to Gets team who managed my trip so professionally. I would highly recommend this company...

            Show more",5
1403,1403,1403,81378,"A Dream Trip:
Entire Rajasthan including Golden Triangle and Agra;
We recently (Dec.12 2017) returned from a total Rajastan Tour of 22 days. During that time we visited 11 towns and cities and stayed at 10 hotels, and everything was perfect, beyond my...

            Show more",5
