,Destination_link,Review
830,171730,"Beautiful nature, friendly people & good service. I surely recommend to all my friends.
Definitely coming back. Love this Country !!"
831,171730,"Lovely country , every where is something different so we didn't see the same always. People are very kind and helpful . We loved very much Nildiya Mankada Hotel Udawalwe . Beautiful garden and nice swimming pool. Big thank to the staff  as they...

            Show more"
832,231956,"I have a great moment during my private tour 8 days and 7 nights in Sri Lanka with BH Lanka Tour. They also arrange...

            Show more"
833,231956,"We hat an amazing rund trip in Sri Lanka! Great mix of culture, fauna, history and action (specially water activities...

            Show more"
834,231956,"Very satisfied with BH Lanka they are the operator of the tour, had a great tour, 5 stars. 
Verry dissatisfied with...

            Show more"
835,124867,Amazing small group tour - don't miss out.  You will be able to see all the highlights of this beautiful country.
836,124867,"Sri Lanka is humid save for the hill country. The program involves several long days. The hotels were of good quality save for the Colombo City Hotel. The luggage usually went ahead in a separate van, in the room on arrival most nights. The wifi was...

            Show more"
837,124867,"Very enjoyable, knowledgeable guide and the island is beautiful, the locals are friendly."
838,157428,"Negombo  lovely beach side hotel  it was a very pleasure.. A travel specialist who also was amazing as well. The process overall was excellent. Tour guides were knowledgeable and always on time. we had no problems at all would definitely recommend...

            Show more"
839,157428,"My honeymoon Tour in Sri Lanka for 8 days.Last year 2019 who arranged the tour and the accommodation was really responsive as she managed to arrange my honeymoon in a very short period notice. They are handled all the details in order to meet all my...

            Show more"
840,157757,"Cannot say enough good things about the Sri Lanka tour! A fantastically well balanced mix of activities on an itinerary which never felt too much over the 12 day trip. This country is beautiful with no compromise on culture, mountains, rainforests and...

            Show more"
841,157757,"Absolutely amazing! ?

In like “normal times” I probably would have traveled Sri Lanka all by myself as a solo traveler. However, due to the pandemic, I was concerned that I wouldn’t end up meeting so many other people to travel with on the trip. For...

            Show more"
842,157757,"Undoubtedly one of the best trips I have booked! Having yet to experience Asia or travel as part of a group tour, I was slightly apprehensive about what to expect. However, from Day 1, FFT made the trip completely stress-free and easy. Within a couple...

            Show more"
843,157757,"Just got back from Sri Lanka and this was my first time ever travelling with a tour company and if you’re thinking about I would highly recommend choosing FeelFree Travel. Each day was organised so that you would make the most of each day even with the...

            Show more"
844,157757,"This was the second time I travelled with FFT. As you can imagine, my expectations were very high after having the most amazing time in Thailand in 2019. Needless to say, my expectations were once again exceeded. The tour itself was very well organised...

            Show more"
845,157757,"I can’t rave enough about my trip in Sri Lanka. Feel Free Travel does an excellent job of communication before the trip to make sure you get set up with visas, Covid policies, etc. they tell you everything you need to know and if you have questions Adam...

            Show more"
846,157757,"Feel Free Family; well it does exactly what it says on the tin…and SOOO much more.
The 3 amigos, Emi our amazing host, Ian our cute and hilarious supportive guide and Chander our safe and spontaneous bus driver made every day as memorable as the next....

            Show more"
847,157757,"WOW. An incredible 2 weeks spent with some incredible people. 

The Lanka Loop is packed to the brim with activities, giving you the chance to really explore all of Sri Lanka’s beautiful sites. 
Hiking, surfing, and snorkelling, teamed with chill...

            Show more"
848,157757,"This was my second time doing group travel and the first time was with a much bigger company and I could feel the difference immediately from my initial consultation with Mat where he really took the time to understand what I was looking for (who...

            Show more"
