,index,Unnamed: 0,Destination_link,Review,Sentiment Score
706,707,707,82615,"Tour director, health director, and driver were excellent.  My only real complaint was failure to spell out where the last night stay would be.  I had no idea that it was 5 hours from Vegas. I had to rebook a non changeable ticket which was booked by a...

            Show more",4
707,708,708,82615,"Being a solo traveler I was initially very apprehensive about safety , I ended up making such good friends . It is one of the really very well planned trips . The guide and our driver who by the was really excellent , went our way to accommodate good...

            Show more",5
708,709,709,82615,"The tour was way more than we expected, especially due to Stephen McNally. His professionalism and expertise on all points along the way made this ""once in a lifetime trip"" the best ever. Mark Tapper, the driver, was totally professional also and made...

            Show more",5
709,710,710,209590,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
710,711,711,209590,"It was great!!
Travis Hanks is the best!!!!",5
711,712,712,209590,"This was a great tour, I highly recommend",5
712,713,713,229398,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
713,714,714,229398,"It was great!!
Travis Hanks is the best!!!!",5
714,715,715,229398,"This was a great tour, I highly recommend",5
715,716,716,213145,This was the best experience I’ve had. From the feeling of independence flying alone for the first time to the life long friends you make. I would do this again and again every year if I could.,5
716,717,717,213145,"To anyone who is considering the trip with GIVE to the Pacific Northwest, I would say that it is not an experience that you would want to miss out on and is absolutely worth every moment. It is a lot to consider in terms of money and planning out your...

            Show more",5
717,718,718,213145,Don’t be scared to make friends! It’s a lot easier than it looks. Everyone is friendly:),5
718,719,719,213145,"Take it! This trip changed my life forever and has left me with the most amazing memories and incredible knowledge that I use with me back home. There’s not a day that goes by that I don’t think about to work that I did with GIVE and the incredible...

            Show more",5
719,720,720,213145,"If you have never seen the PNW before, do it with GIVE! This is such a meaningful trip right in GIVE's backyard. You will get to experience how beautiful Washington is while giving back to the environment and learning how to acknowledge\respect...

            Show more",5
720,721,721,213145,I would say that they should just do it because it is I’ll be one of the best experiences of their lives.,4
721,722,722,213145,I 10/10 recommend volunteering with Give! I met some of my favorite people and felt like I was a part of a team of amazing people just doing what every person should to play an impactful part in our planet.,5
722,723,723,213145,"I 100% recommend this tour! We got to be work on environmental volunteer projects, go on beautiful hikes to jump in clear lakes in mountains, float down a river, go whale watching, and make amazing friendships. The group quickly became best friends and...

            Show more",5
723,724,724,230881,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
724,725,725,230881,"It was great!!
Travis Hanks is the best!!!!",5
725,726,726,230881,"This was a great tour, I highly recommend",5
726,727,727,215993,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more",5
727,728,728,215993,"It was great!!
Travis Hanks is the best!!!!",5
728,729,729,215993,"This was a great tour, I highly recommend",5
729,730,730,202643,"The tour itself was excellent. We had issues with Insight before the tour. They would not respond to our inquiries regarding the closure of Yellowstone due to flooding. We did not want to go on tour if Yellowstone was taken off the itinerary. Nothing...

            Show more",3
730,731,731,202643,I am very disappointed with the handling of my booking and their communication,2
731,732,732,202643,"Well worth it, excellent in all areas, great guides and driver, very happy",5
732,733,733,202643,We had a wonderful time .,5
733,734,734,202643,Too rushed in some places,2
734,735,735,202643,It was a great tour. Very organized and full of beautiful things to see and great things to do,5
735,736,736,202643,Best trip ever!  Worth every cent that it cost.  Totally over the top!,5
736,737,737,202643,Excellent all around.  Lane & Sheri were fantastic!  Great group of people to travel with.,5
737,738,738,131990,Both driver and guide were amazing.  The tour overall was perfect for my 86 year old  dad who was my travel partner!,5
738,739,739,131990,"The sites were fantastic!  Would have liked to see the prismatic geyser at Ol Faithful but we were told that the group wouldn’t be able to walk to it.
I knew that food was not included but most of our hotel locations were not within walking distance...

            Show more",4
739,740,740,131990,Never with Cosmos again.,1
740,741,741,51763,"Get experience! Ken was a great tour guide. Having lived in the area he had  lots of personal information and stories about the areas we visited. He was so nice to everyone. 
Our bus driver JR was an excellent driver also friendly and nice. 
It would...

            Show more",5
741,742,742,51763,"We had a great time on our vacation.  Linda Perez and David Day were definitely seasoned professionals in their field.  There are a couple of things that could be improved:  water on the bus; nametags; the Mill Casino & Hotel and the hotel in Eureka...

            Show more",4
742,743,743,51763,"This was our first ever coach tour.  Would we like it?  Was it our 'thing'?
Well, it was excellent.  We have no comparisons to make with other tours but Globus and the Pacific Coast tour lived up to our expectations.  All aspects, the other travellers,...

            Show more",5
