,Destination_link,Review
722,213145,I 10/10 recommend volunteering with Give! I met some of my favorite people and felt like I was a part of a team of amazing people just doing what every person should to play an impactful part in our planet.
723,213145,"I 100% recommend this tour! We got to be work on environmental volunteer projects, go on beautiful hikes to jump in clear lakes in mountains, float down a river, go whale watching, and make amazing friendships. The group quickly became best friends and...

            Show more"
724,230881,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
725,230881,"It was great!!
Travis Hanks is the best!!!!"
726,230881,"This was a great tour, I highly recommend"
727,215993,"I had the greatest hiking trip of my life.

Floyd was the best guide anyone could possibly ask for.

He showed and...

            Show more"
728,215993,"It was great!!
Travis Hanks is the best!!!!"
729,215993,"This was a great tour, I highly recommend"
730,202643,"The tour itself was excellent. We had issues with Insight before the tour. They would not respond to our inquiries regarding the closure of Yellowstone due to flooding. We did not want to go on tour if Yellowstone was taken off the itinerary. Nothing...

            Show more"
731,202643,I am very disappointed with the handling of my booking and their communication
732,202643,"Well worth it, excellent in all areas, great guides and driver, very happy"
733,202643,We had a wonderful time .
734,202643,Too rushed in some places
735,202643,It was a great tour. Very organized and full of beautiful things to see and great things to do
736,202643,Best trip ever!  Worth every cent that it cost.  Totally over the top!
737,202643,Excellent all around.  Lane & Sheri were fantastic!  Great group of people to travel with.
738,131990,Both driver and guide were amazing.  The tour overall was perfect for my 86 year old  dad who was my travel partner!
739,131990,"The sites were fantastic!  Would have liked to see the prismatic geyser at Ol Faithful but we were told that the group wouldn’t be able to walk to it.
I knew that food was not included but most of our hotel locations were not within walking distance...

            Show more"
740,131990,Never with Cosmos again.
741,51763,"Get experience! Ken was a great tour guide. Having lived in the area he had  lots of personal information and stories about the areas we visited. He was so nice to everyone. 
Our bus driver JR was an excellent driver also friendly and nice. 
It would...

            Show more"
742,51763,"We had a great time on our vacation.  Linda Perez and David Day were definitely seasoned professionals in their field.  There are a couple of things that could be improved:  water on the bus; nametags; the Mill Casino & Hotel and the hotel in Eureka...

            Show more"
743,51763,"This was our first ever coach tour.  Would we like it?  Was it our 'thing'?
Well, it was excellent.  We have no comparisons to make with other tours but Globus and the Pacific Coast tour lived up to our expectations.  All aspects, the other travellers,...

            Show more"
744,39780,"Had the best time, ans our tourguide was incredibly accommodating and kind"
745,39780,"Grand Canyon Camping Tour. Highly recommend it to anyone! Great experience and my first time camping. Alex was a very knowledgeable guide. Also, great way to meet people all over the world!"
746,39780,"Best Camping! Joined the 2-day Grand Canyon camping tour. Our guide Evan was great and helpful and friendly. He can't be a better guide. Love to hear the stories from him. He gave us a lovely surprise at the end of the trip! Words can't express my...

            Show more"
747,39780,"Jon was an absolutely fantastic guide. Made the entire experience completely unforgetable with outstanding advice on where to go and what to do to make the best of the time available. Camping was made very easy and added to the experience. Highly...

            Show more"
748,39780,"2 day Grand Canyon overnight tour brilliant. 
Friendly guide very knowledgeable about area, plenty of time to look around south rim and enjoy surroundings. Hotel comfortable. Helicopter option booked by guide - awesome experience. Sunset awesome....

            Show more"
749,39780,"Grand Canyon is more than grand. We got collected from our hotel by our tour leader Mike, he was on time and super organised. We had advised a couple of days prior that our hotel was not going to hold our luggage and they were extremely accommodating....

            Show more"
750,39780,Bran tailored the tour to each individual. We appreciated his depth of knowledge and his flexibility. His environmental awareness was also pleasing. Specifically his knowledge of the local bird life.
