,Destination_link,Review,Sentiment Score
148,127744,"We had a very good time with this tour as there were only 6 of us! Felt like a private tour instead of group tour. The hotels provided were excellent and the breakfast every morning were so good and substantial that lunch was not required. Overall, the...

            Show more",4
149,127744,"Great tour guide and good option to see lots of places in the space of a week, however some days did feel a little wasteful, a little
more pre-planning / sharing of information the day before and I think guests that want to make the most of their short...

            Show more",4
150,127744,"It was amazing. Awesome sights! We got to do and see a lot, but we didn't feel rushed. Good planning and execution. Our tour director, Meghan, handled everything superbly, was informative AND entertaining, and the group bonded very well together under...

            Show more",5
151,127744,Nigel was great kept us on pace and showed us amazing sites,5
152,127744,"The Western Rockies are amazing and the side trips that Nigel took us on were not to be missed. A magical trip. Nigel did his best to accommodate everyone, however, we did not know what to expect each day. Suggestions: Provide a complete daily itinerary...

            Show more",4
153,127744,"Transportation - please improve. The smart parts of one the monitor fell down twice on people head.
Included meal - no variety. We arrived very late and they took another hour to prepare. We only get to eat dinner almost 9:30 pm!
Itinerary - a few days...

            Show more",2
154,127744,"Included meal is not delicious. Tour guide is very responsible and delicate. 
My recommendation is that I want to have  schedule details of everyday tour. So i can plan each day. Normally our tour have lunch around 2-4 pm which I was very hungry",3
155,127744,Bus was too small for 21 travellers seats could be more comfortable,2
156,127744,Too many people on bus very small area for stretching legs if you are tall. Bus seats could be more comfortable.,2
157,127744,"Very nice combination of sightseeing and a bit of free tkme. Intensive, but rewarding",4
158,133434,"Great tour leader! Energetic and friendly. Didn’t take into account varying abilities. Great participants but the energy level of the tour was a bit much for me. Didn’t like racing down the trail. Approaching 70, maybe tour wasn’t right for me....

            Show more",4
159,133434,"I truly loved the tour, and I fell in love with the sights of Canada. I know there were some oversights due to tours starting up again, but overall it was an amazing experience. I saw a lot and learned a lot about the cultures and cities. We had a great...

            Show more",5
160,133434,"I really started to become connected to the culture and country once I took the ferry ride from Port Hardy. I truly enjoyed Storm and the other travelers on this tour. Even though we had some hiccups along the way...those hiccups were a huge part of the...

            Show more",5
161,133434,Covered a lot of ground and feel the tour would have benefited if it had been a couple more nights to fit in the amount of travel.,3
162,133434,I HAD A FUN GROUP OF PEOPLE WHICH MADE THE EXPERIENCE VERY ENJOYABLE,4
163,82330,"I was not happy with most of the tour I was on and I blame most of it on Trafalgar, but the tour Travel Director in my opinion was not the most straight forward person and I was not the only person unhappy with her performance. Trafalgar pick things to...

            Show more",3
164,82330,Great experience and fantastic service,5
165,82330,"Well planned tour, comfortable coach, energetic tour director, good hotels, expert coach driver. Safety arrangement at Hilton Quebec were poor and as result mine & fellow tour lady's hand bags were stolen from hotel's breakfast buffet. We lost our...

            Show more",3
166,82330,"The tour was ok in so far as you will only get to see a little of each city in the time allotted. The hotels were all excellent except for the Hilton in Quebec City which was not very clean. We requested a different room which we got but it wasn’t any...

            Show more",3
167,82330,Overall excellent tour enjoyed althrough,5
168,82330,"Do not include Ottawa as a tour site, it was a stop over with a drive by of buildings,  Very disappointing.
Had to buy additional airline tickets when tour advised it would not return to Toronto until after 4pm, brochure said 2pm, $660.00 addition to...

            Show more",1
169,82330,The tour was everything I expected and more. Beautiful country (Canadian Rockies) Tour Guide (Ben Hutchinson) was very knowledgeable and his enthusiasm was infectious.,5
170,82330,Had a great trip with ben lots of fun good time bens  a great guide,5
171,81264,Great guide,5
172,81264,"Richard our guide made the trip- he was so fabulous and the reason it was so great was because of his passion and positivity. I love that Intrepid supports sustainable tourism which is a reason why I love it also.. my husband and I only had limited time...

            Show more",5
